id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3456223,One-Bedroom Apartment w/ Balcony over Balboa Park,17417879,Jason,,Midtown,32.73802,-117.16025,Entire home/apt,60,4,1,2018-02-25,0.06,1,0
3458257,Charming 1 bd Cottage Close to All,3741400,Kevin,,North Hills,32.74489,-117.14724,Entire home/apt,139,2,45,2019-06-02,0.75,1,112
3468683,Private Apartment In Secluded Mission Hills Canyon,8268609,Steven,,Midtown,32.7423,-117.17706,Entire home/apt,95,3,8,2019-05-20,0.17,1,317
3475437,HILLCREST HIDEAWAY IN THE CENTER,17505961,Steve,,Midtown,32.74697,-117.1584,Private room,80,2,232,2019-05-19,3.89,1,312
3478450,"★CUTE, CLEAN, LIGHT AND BRIGHT | SDSU (not UCSD)",1427811,Angela,,Darnall,32.75114,-117.06639,Private room,75,1,49,2019-05-27,0.82,2,67
3478975,Modern Beach House (Pacific Beach),17523131,Derrick,,Pacific Beach,32.80411,-117.2552,Entire home/apt,1300,4,12,2017-08-10,0.23,2,0
3479784,Mid-Century Designer Home in Tropical Paradise,2486132,Nicole,,Pacific Beach,32.81053,-117.22539,Entire home/apt,325,3,7,2019-05-27,0.14,1,13
3479833,Beach house North Pacific Beach/La Jolla/San Diego,6698264,Joaquin,,La Jolla,32.81062,-117.25852,Entire home/apt,300,7,9,2018-03-10,0.15,1,0
3483960,"LARGE 1 BEDROOM, BEAUTIFUL DECOR, GREAT LOCATION!",10315364,Kristin,,East Village,32.70661,-117.15561,Entire home/apt,139,30,22,2019-05-23,0.37,2,286
3489714,Private Garden Studio,10418310,Colin,,North Hills,32.76364,-117.13512,Entire home/apt,86,1,483,2019-05-28,11.21,1,136
3490480,MB 3BR sleeps 12 steps to sand-Ultra Modern w/AC,8281647,Paige & Nadim,,Mission Bay,32.76806,-117.25301,Entire home/apt,199,1,253,2019-05-30,5.18,13,211
3496847,Elegant & large home for 6 or more!,17606502,Topaze,,North Hills,32.73776,-117.12039,Entire home/apt,450,2,0,,,1,0
3498549,Incredible Gaslamp Loft,17615270,Kevin,,Gaslamp Quarter,32.71506,-117.16047,Entire home/apt,900,5,0,,,1,0
3506309,Hip Penthouse in Bankers Hill With Water View!,12127219,Naomi,,Park West,32.72816,-117.16392,Entire home/apt,193,5,0,,,2,85
3510645,Downtown Apartment - Great Location,1028043,Jesse And Tracy,,Balboa Park,32.71583,-117.14616,Entire home/apt,115,1,77,2019-05-27,1.29,40,353
3511316,Updated 1920 Carriage House with Backyard Patio,923081,Don Fay & Laura Wile,,Midtown,32.73955,-117.16334,Entire home/apt,445,2,87,2019-05-12,1.46,5,283
3513838,Charming 2 BD Urban Farm ,813024,Juan,,Grant Hill,32.70754,-117.13866,Entire home/apt,135,3,9,2015-11-23,0.15,1,0
3519137,1room in large house near bus/freew,17719536,Alex,,Paradise Hills,32.67939,-117.05376,Private room,59,1,28,2017-08-11,0.47,2,73
3522000,"""The Carriage House"" Lower Unit",923081,Don Fay & Laura Wile,,Midtown,32.73981,-117.16171,Entire home/apt,245,2,33,2019-04-02,0.56,5,292
3522006,"""The Carriage House"" Upper Unit",923081,Don Fay & Laura Wile,,Midtown,32.74008,-117.16202,Entire home/apt,220,2,30,2019-04-01,0.52,5,285
3530257,"Cozy Studio/Flat Steps to Ocean745-Surf,BBQ, Relax",874515,Luke,,Mission Bay,32.76819,-117.251,Entire home/apt,100,2,11,2019-05-01,0.19,26,317
3530352,La Jolla Cottage Studio steps to Wind 'n Sea beach,17772126,Coco,,La Jolla,32.82966,-117.27966,Entire home/apt,175,3,17,2017-08-09,0.29,1,363
3532745,2 bed/2 bath HEART OF HILLCREST!!,10202003,Raphael,,Midtown,32.74599,-117.15215,Entire home/apt,150,3,15,2016-10-17,0.25,1,0
3543408,♥ of Mission Beach ♥ Steps to Sand ♥ Huge Patio,11315693,Miles,,Mission Bay,32.78187,-117.25367,Entire home/apt,149,3,76,2019-05-19,1.33,9,271
3543996,Charming Mission Beach House,9038795,Steve,,Mission Bay,32.78722,-117.25435,Entire home/apt,280,2,224,2019-05-28,3.79,3,231
3545424,Convenient Location! Cozy Place!,17850692,Holly,,Balboa Park,32.71775,-117.13669,Entire home/apt,129,3,144,2019-05-28,3.21,6,72
3550663,"Cozy bed/bath, central locale",4266819,Natalie,,Oak Park,32.72877,-117.0804,Private room,125,2,7,2016-07-25,0.12,1,0
3550876,Luxury condo 1 blk to Balboa Park,2699296,Tara,,Midtown,32.73291,-117.16304,Entire home/apt,160,3,10,2017-09-04,0.17,1,0
3551265,"Family-Friendly, 3 BR Charming Home",17168198,Rachel,,North Hills,32.73772,-117.11847,Entire home/apt,209,3,101,2019-05-27,1.73,1,313
3552288,Walk to Comic-Con!! 1 Bed 1 Bath!!!,17692630,Gavin,,Core,32.71705,-117.15482,Entire home/apt,325,1,1,2014-07-28,0.02,1,0
3553984,Cozy 1br in the heart of San Diego,17893339,Iris,,Midtown,32.74588,-117.15483,Entire home/apt,160,2,9,2016-10-02,0.19,1,0
3554422,King Tempur-Pedic & Ensuite Bath,11803862,Jolene,,College Area,32.76156,-117.07647,Private room,75,2,224,2019-05-20,3.75,1,40
3554485,Custom Little Italy 1 Bedroom Condo,17897422,Joseph,,Little Italy,32.72078,-117.16781,Entire home/apt,1000,1,0,,,1,0
3554556,Cozy Studio With a Modern Flare!,17897759,Leslie,,Park West,32.7241,-117.1611,Entire home/apt,180,1,8,2018-09-14,0.75,1,0
3560755,Charming Spanish house in San Diego,17926311,Leonora,,North Hills,32.74037,-117.12102,Private room,79,3,1,2014-07-28,0.02,1,79
3561340,Adorable House Close to the Beach,17929638,Linda,,Ocean Beach,32.75053,-117.24324,Private room,75,1,25,2019-05-21,0.44,1,356
3561463,Private Room & Bathroom in PB,17892306,Kelly & Matthew,,Pacific Beach,32.7953,-117.23747,Private room,69,2,92,2017-02-02,1.54,1,0
3563654,Beautiful Mission Heights Home,15698190,Melissa,,Linda Vista,32.77693,-117.16744,Entire home/apt,135,4,59,2019-05-22,1.74,2,295
3563844,Cozy Normal Heights Oasis - Private BR & Bathroom,17161814,Matthew,,Normal Heights,32.76059,-117.12294,Private room,39,2,22,2019-03-16,1.61,2,0
3566805,Cozy Bayside Cottage,9624153,Dixie & Jules,,Mission Bay,32.78539,-117.2542,Entire home/apt,225,3,2,2019-05-06,0.68,38,257
3569193,Quaint Studio Apt walk to Comic Con,17970139,Michael,,Balboa Park,32.71625,-117.14284,Entire home/apt,199,1,0,,,1,0
3569322,♥ Luxury Hilltop Retreat in the City - No Expense Spared! ♥,14645243,Rental With A View,,Midtown,32.73506,-117.17239,Entire home/apt,479,1,52,2019-04-08,0.97,5,300
3571771,"Spacious, Modern 1BR, Blocks to D/T",17984137,Keith,,Balboa Park,32.71755,-117.14377,Entire home/apt,175,1,12,2017-07-23,0.20,1,0
3576760,Charming Spanish Bungalow in NP! ,18012880,Brian,,North Hills,32.73615,-117.11965,Entire home/apt,399,7,0,,,1,0
3582292,One bedroom apt 900 ssquare feet.,18044673,Michael,,North Hills,32.74678,-117.13931,Entire home/apt,700,1,0,,,2,0
3582419,2 Bedroom Suite-Apt in North Park,18044673,Michael,,North Hills,32.74492,-117.13902,Entire home/apt,139,2,52,2019-06-10,0.88,2,62
3583639,Secluded Hillcrest Garden Retreat.,18050659,Anthony,,Midtown,32.75164,-117.14753,Private room,31,1,15,2016-01-05,0.25,1,0
3586138,Comic Con Weekend,18067582,James,,Midtown,32.74971,-117.15769,Entire home/apt,250,1,2,2014-07-28,0.03,1,0
3589913,Charming and Cozy Craftsman 2br/2ba,18085590,Zev,,North Hills,32.75128,-117.12637,Entire home/apt,135,3,0,,,1,0
3591240,Private Home w/ Hot Tub in North Park San Diego,18091486,Clint,,North Hills,32.74086,-117.12365,Entire home/apt,109,2,58,2019-06-07,2.33,1,121
3593229,Private Cottage in Walkable NorthPark w/AC,14819932,Susan,,North Hills,32.74262,-117.12846,Entire home/apt,74,2,216,2019-06-10,3.63,1,95
3599890,"Cute Condo 1 Block from Beach, PB",15286868,Devon,,Pacific Beach,32.79452,-117.25318,Entire home/apt,210,2,6,2016-09-06,0.10,1,0
3616779,Room in Hillcrest/North Park House,15093641,Rene And Jon,,North Hills,32.74918,-117.14622,Private room,60,1,157,2016-11-17,2.63,1,0
3628992,Historical Home,18284094,April,,Grant Hill,32.7113,-117.13839,Entire home/apt,300,2,7,2015-01-31,0.12,1,162
3629046,Room/bath in OceanBeach -Comic-Con,18284556,Heather,,Loma Portal,32.7524,-117.23637,Private room,120,1,1,2014-07-29,0.02,1,0
3635727,Private Large Bedroom & Bath ,18333648,Mary,,Linda Vista,32.7803,-117.17045,Private room,135,1,1,2014-07-28,0.02,1,0
3639029,SPECIAL RATE! - Grand Del Mar Villa,18362144,Tammi,,Carmel Valley,32.93918,-117.19679,Entire home/apt,2500,4,0,,,1,365
3645538,Mission Hills Gem Vacation House,18414216,Curiel Collection,,Old Town,32.7441,-117.18408,Entire home/apt,269,2,177,2019-06-05,2.99,20,277
3645869,Luxury Condo downtown San Diego,2947554,David,,Marina,32.711,-117.16502,Entire home/apt,150,10,0,,,1,0
3646609,Downtown Victorian Guest House,6989346,John,,Grant Hill,32.71215,-117.14464,Entire home/apt,159,3,103,2019-05-25,1.75,12,296
3647778,Private Room 1.5 blocks from beach,18435665,Patrick,,Ocean Beach,32.74148,-117.25281,Private room,165,1,1,2014-07-27,0.02,1,364
3655962,Classic Craftsman in Golden Hill,1215486,James,,Balboa Park,32.71541,-117.13946,Entire home/apt,110,3,129,2019-05-23,2.17,1,130
3659331,"3 Blks from the beach, 1 BR cottage",18544797,Thomas,,Pacific Beach,32.80029,-117.25254,Entire home/apt,200,1,0,,,1,0
3662860,Italian Inspired Flat in Little Italy,8355506,Alex,,Columbia,32.72011,-117.16757,Entire home/apt,130,30,4,2018-01-31,0.07,1,0
3663909,Modern Luxury Designer House,18574907,Oran,,North Clairemont,32.8375,-117.19764,Entire home/apt,485,3,0,,,2,301
3664143,Charming 1.5 BR Space in Golden Hill,4006222,Malachi,,Balboa Park,32.71848,-117.14014,Entire home/apt,125,7,1,2015-07-12,0.02,1,0
3664294,"Clean, Quiet- Private Bed/Bath - 1 person",18577532,Tara,,Pacific Beach,32.8027,-117.23529,Private room,45,2,165,2019-05-13,2.82,1,10
3664734,"Comfy 1BR Cottage: Quiet, Clean, Close to All",7879515,Rick,,Bay Ho,32.83717,-117.21715,Entire home/apt,85,2,165,2019-05-27,2.78,1,231
3667705,"Pacific Beach Zen Villa, Oasis of Zen in Paradise",9832430,Rick,,Pacific Beach,32.80247,-117.23067,Entire home/apt,139,1,127,2019-05-13,2.14,10,340
3668403,Beautiful Condo for Comic Con ,18611764,Chris,,Old Town,32.74601,-117.183,Entire home/apt,500,2,0,,,1,0
3668489,Serene room near Windansea Beach,13549409,Doris,,La Jolla,32.8326,-117.27568,Private room,85,4,72,2019-01-02,1.37,1,101
3668723,Historic Home in Downtown San Diego,9522814,Kelly,,Park West,32.72503,-117.16085,Private room,130,2,35,2019-02-09,0.59,2,87
3675793,"ComicCon2016 Sleeps 5+, Downtown SD",18587418,Emily,,East Village,32.71208,-117.15761,Entire home/apt,650,3,2,2016-07-25,0.03,1,0
3676959,Amazing City & Water VIEW w/ Garage,4431872,"Stefan, Frances & Austin",,Old Town,32.74382,-117.18173,Entire home/apt,105,2,182,2019-06-05,3.22,2,44
3677660,San Diego Get away near Downtown (bedroom 2),4001689,John,,Grant Hill,32.71326,-117.12884,Private room,80,1,5,2015-02-02,0.08,3,66
3678573,Spacious Private Room & Bath & Parking in PB (2),16179641,Seda And Fabrice,,Pacific Beach,32.79798,-117.23628,Private room,75,2,87,2019-06-04,1.46,3,78
3678877,Comic-Con Loft,9268059,Joel,,Cortez Hill,32.72013,-117.16447,Entire home/apt,220,1,0,,,1,0
3684232,Close to Bay and Beach,18689643,Kirk,,Pacific Beach,32.79343,-117.24313,Private room,130,2,0,,,1,0
3684648,Walking Distance to the Beach,18737470,Michalyn,,Pacific Beach,32.8032,-117.25514,Private room,115,1,3,2015-08-25,0.06,1,0
3688119,Comfy Couch in Bankers Hill,13209607,Aidin,,Cortez Hill,32.72485,-117.16553,Shared room,78,1,1,2014-07-28,0.02,1,0
3688339,Comic Con Rental,18767119,Robert,,East Village,32.71086,-117.15235,Entire home/apt,400,1,0,,,1,0
3689151,North Park Master Bedroom +1/2 Bath,18775712,Michael,,North Hills,32.75283,-117.14199,Private room,220,1,0,,,1,0
3697810,Junior Suite Near Beautiful Bay,26141,Violet And Bill,,Bay Park,32.79713,-117.19648,Private room,79,2,197,2019-06-11,3.35,3,34
3698098,ROOM FOR RENT FOR COMIC CON WEEKEND,18843038,Valentina,,Oak Park,32.72211,-117.08086,Private room,200,1,0,,,1,0
3703710,FREE Parking! Downtown/Gaslamp Apt.,18881065,Matthew,,Gaslamp Quarter,32.71397,-117.16,Entire home/apt,300,1,16,2015-07-07,0.27,1,0
3705096,"Clean, Cozy Room, Private Entrance",17618378,Chingching,,Kearny Mesa,32.81832,-117.1597,Entire home/apt,72,2,139,2019-05-27,2.41,7,52
3710891,Charming 3 bedrooms 3 baths & Pool,18933991,Gail,,Memorial,32.69961,-117.13746,Entire home/apt,189,2,211,2019-06-03,3.57,2,254
3720519,"""Beverly Hills Style"" Elite Mansion - La Jolla",16255476,Ken,,La Jolla,32.82746,-117.25512,Entire home/apt,2300,3,14,2019-03-31,0.45,1,292
3730601,A Stay for 6 at the Brookshers',16063348,Kathlyn,,San Carlos,32.79182,-117.05562,Private room,195,2,8,2018-06-17,0.14,4,316
3732214,5 bedroom house Beautiful home,8706414,Roxy,,Clairemont Mesa,32.82861,-117.1822,Private room,45,1,8,2019-03-24,0.19,2,333
3732615,THC...Patio Organic Zen Garden Home,4835722,Josh,,Pacific Beach,32.80007,-117.22861,Private room,150,2,1,2018-07-22,0.09,4,90
3733584,Hobiedom La Jolla Village townhouse,14493208,Peter & Diane,,La Jolla Village,32.85986,-117.23277,Entire home/apt,136,3,27,2018-05-28,0.56,1,317
3757723,Cozy Bedroom near Beach & Airport,14523291,Mia,,Loma Portal,32.74954,-117.21876,Private room,59,1,146,2019-05-08,2.50,5,173
3760243,Beautiful South Park Craftsman,19253340,Spencer,,South Park,32.72314,-117.12847,Entire home/apt,180,3,0,,,1,0
3762435,"Cozy Room, Great Price!",17618378,Chingching,,Kearny Mesa,32.81863,-117.15988,Private room,48,2,69,2019-04-29,1.29,7,76
3777926,A Stay at the Brookshers' for 2,16063348,Kathlyn,,San Carlos,32.78971,-117.05538,Private room,100,2,10,2019-03-02,0.21,4,44
3781011,Great North Mission Beach cottage!,19397380,Mark,,Mission Bay,32.78533,-117.25278,Entire home/apt,175,4,9,2018-07-22,0.17,1,286
3791273,"""I've traveled the world, this is one of the best""",19463000,Donna,,University City,32.85307,-117.19542,Entire home/apt,99,1,145,2019-06-08,2.60,1,59
3801467,Costa Verde Apt - 2 weeks,19528316,Jasmine,,University City,32.86978,-117.21666,Entire home/apt,50,1,0,,,1,0
3801623,Walk to Beach and Sea World,19529459,Peter,,Loma Portal,32.75218,-117.23957,Entire home/apt,109,3,268,2019-05-27,4.58,1,260
3803564,A GREEN-ECO San Diego Gem,2215431,Nathaniel,,Loma Portal,32.73482,-117.23772,Private room,89,2,3,2015-08-22,0.06,2,317
3817964,Garden apartment with Zen Canyon.,19010421,Cynthia,,College Area,32.76084,-117.0779,Entire home/apt,50,3,1,2017-01-31,0.03,1,0
3818701,Normal Heights Pool House in Perfect Location,19638524,Virginia,,Normal Heights,32.77179,-117.12093,Entire home/apt,110,2,285,2019-06-02,4.84,1,62
3819776,Ocean Beach Apartment,3773412,Chad,,Ocean Beach,32.75074,-117.2475,Private room,70,1,15,2018-09-15,0.26,1,0
3829234,Gigante 1/1 (whole floor) with in great location!,15790320,Eliana,,Moreno Mission,32.76808,-117.18188,Private room,79,30,0,,,2,131
3835201,"3680 Bayside Walk, A Bayside Marina",12513587,Bob,,Mission Bay,32.78295,-117.25244,Entire home/apt,296,7,6,2018-08-27,0.24,1,160
3850225,Charming Private Spanish Casita,8925777,Laurie & Andy,,Kensington,32.76117,-117.1066,Entire home/apt,112,3,89,2019-06-01,1.52,3,252
3861880,Water Front | Corner Townhome in ❤ of MB,3017970,Surf Style,,Mission Bay,32.779,-117.25212,Entire home/apt,345,3,18,2019-04-26,0.34,62,250
3870146,Comfy Beach House w/ Beautiful Patio,19987307,Andrew,,Pacific Beach,32.8075,-117.24509,Entire home/apt,150,2,70,2019-05-05,1.20,1,32
3877460,PB Beachhouse Walk 2 Sand! Sleeps 10+ Nice!,14952048,Joseph,,Pacific Beach,32.79871,-117.25518,Entire home/apt,499,3,271,2019-06-07,4.64,7,197
3877588,Tiny Cottage near BEACH!,6211113,Sylvia,,Loma Portal,32.73955,-117.23983,Entire home/apt,85,2,245,2019-06-09,4.53,2,271
3878470,Spacious and comfortable room,17618378,Chingching,,Clairemont Mesa,32.80407,-117.16288,Private room,65,2,26,2019-05-26,0.47,7,85
3883622,3 Floors of Water Frontage • Exclusive Patio • AC,3017970,Surf Style,,Mission Bay,32.77914,-117.25266,Entire home/apt,875,3,1,2017-01-26,0.03,62,233
3884425,1 BR Quiet Del Mar condo unique park-like complex.,19348049,Scott,,Carmel Valley,32.94445,-117.23151,Entire home/apt,150,21,61,2019-05-31,1.28,1,133
3884876,Lexury condo in La Jolla area,14945957,Jeongho,,University City,32.87322,-117.21663,Shared room,110,1,1,2014-08-31,0.02,1,0
3885039,Cute 2 Bed 1 Bath House Hillcrest,20092240,Nancy Or Rob,,Midtown,32.7487,-117.16888,Entire home/apt,235,4,27,2019-03-21,0.70,1,201
3890004,Perfectly located 3br home w/ charm and character,5002314,Jeff,,West University Heights,32.75513,-117.1512,Entire home/apt,319,1,20,2018-08-19,0.37,12,126
3894253,Luxury Estate Home on One Acre!,20155504,John And Cindy,,Rancho Bernadino,33.04431,-117.06058,Entire home/apt,799,2,1,2017-11-18,0.05,1,10
3898351,Home Away from Home,19746733,Marie,,North Clairemont,32.83526,-117.20832,Private room,48,1,59,2019-06-12,1.14,2,308
3904150,"San Diego, BALBOA PARK RESORT",85132,Sanford,,East Village,32.7194,-117.15327,Entire home/apt,300,2,0,,,2,365
3904615,"San Diego, MISSION VALLEY RESORT",85132,Sanford,,West University Heights,32.76286,-117.1584,Entire home/apt,245,2,0,,,2,365
3904912,"San Diego-Balboa Park,CA, 1 Bdrm #1",1381289,Tawnya,,Core,32.71842,-117.1545,Entire home/apt,120,1,1,2018-03-03,0.06,2,73
3905050,"San Diego-Balboa Park,CA, Studio #1",1381289,Tawnya,,Core,32.71825,-117.1545,Entire home/apt,109,1,1,2014-11-15,0.02,2,75
3912585,South Park Mid-Century Charming Bungalow! Hot Tub!,20265253,Paul,,South Park,32.72216,-117.12827,Entire home/apt,174,1,44,2019-05-27,1.80,1,277
3915856,"Welcome To San Diego, Gated Luxury Estate, Pool",19694409,Kara,,Rolling Hills Ranch,32.67672,-116.94514,Entire home/apt,1850,3,15,2015-07-21,0.26,1,327
3922420,Chic 3BR House Near Downtwn,1188065,Good Life Resorts,,Grant Hill,32.70743,-117.13973,Entire home/apt,175,2,90,2019-06-09,1.92,12,112
3924737,Perfect location Central & Coastal!,20331963,Jennifer,,Loma Portal,32.7441,-117.22267,Entire home/apt,99,2,99,2019-06-07,1.70,1,126
3933664,Ocean Front Villa #4 Four Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73625,-117.25496,Entire home/apt,350,2,198,2019-06-10,3.79,6,301
3937601,Your familys vacation HQ in SD! ,20401149,Emily,,Clairemont Mesa,32.81729,-117.18978,Entire home/apt,249,5,4,2016-12-27,0.07,1,99
3943607,"Pacific Beach Bedroom, private living room & bath",4624723,Julie,,Pacific Beach,32.79711,-117.23772,Private room,125,29,26,2018-09-05,0.45,1,76
3952335,Peter's Private Guest House,20485373,Peter,,West University Heights,32.7576,-117.15331,Entire home/apt,90,2,361,2019-06-10,6.20,1,287
3971583,Ocean Front Villa #5 Two Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.7363,-117.25591,Entire home/apt,350,2,219,2019-05-31,3.82,6,314
3971929,Ocean Front Villa #6 Two Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73544,-117.25446,Entire home/apt,350,2,238,2019-05-29,4.32,6,319
3972167,Ocean Front Villa #7 Two Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73673,-117.25515,Entire home/apt,350,2,176,2019-06-10,3.69,6,320
3972197,Ocean Front Villa #8 Three Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73633,-117.25575,Entire home/apt,400,2,215,2019-05-30,3.79,6,313
3977368,OCEAN BREEZE GETAWAY-PATIO & VIEWS,20612674,Christine,,La Jolla,32.8527,-117.25583,Entire home/apt,285,4,45,2019-05-26,0.91,2,280
3985497,Quiet Canyon Hideaway in Hip & Trendy North Park,7834659,Kay,,North Hills,32.7377,-117.12832,Entire home/apt,129,2,3,2017-10-25,0.13,2,0
3994720,San Diego Inn at Park studio unit,103427,Magalie,,Midtown,32.73744,-117.1596,Entire home/apt,279,1,1,2018-02-18,0.06,4,365
4011715,PB Beachhouse Steps 2 Sand 3/3 gated has A/C,20800187,Liberty,,Pacific Beach,32.79258,-117.25461,Entire home/apt,219,2,237,2019-06-10,4.13,2,213
4017146,Private House & Yard w/AC - 2.5 Blocks to Beach!,20829655,David,,Ocean Beach,32.74809,-117.24611,Entire home/apt,209,4,119,2019-05-06,2.13,1,272
4024737,"Quiet & peaceful home, near beaches",10135649,Gabriella,,Carmel Valley,32.94142,-117.22233,Private room,52,3,21,2018-11-02,0.39,1,28
4025768,San Diego home with a skyline view,20872289,Mark,,University City,32.87078,-117.22473,Private room,222,1,0,,,1,365
4030387,Fantastic Hideaway by the Sea *****,20612674,Christine,,La Jolla,32.85425,-117.25508,Entire home/apt,175,4,90,2019-05-18,1.60,2,287
4030463,10 min from DT; qn bd; mini-fridge,20895522,Andrew,,University City,32.85271,-117.21172,Private room,39,1,174,2018-09-02,3.65,1,0
4031943,Del Mar Highlands Condo - Not Currently Available,20903403,Helen,,Carmel Valley,32.94805,-117.23028,Entire home/apt,135,30,2,2018-07-25,0.09,1,113
4037397,"SURFRIDER 1 - 2BR/2Bath, Windansea Beach, La Jolla",7108129,Janine,,La Jolla,32.82989,-117.27986,Entire home/apt,240,3,57,2019-06-01,1.02,4,308
4038881,Gas lamp Quarter,20940023,Feri,,Gaslamp Quarter,32.70859,-117.16017,Entire home/apt,100,30,2,2017-02-16,0.04,1,0
4047173,Amazing Views. Little Italy Charm.,20981754,David,,Columbia,32.72001,-117.16976,Entire home/apt,394,1,0,,,1,0
4058301,Cozy home!  Middle of the action!,21047879,Peggy,,Normal Heights,32.76096,-117.11463,Private room,175,4,12,2015-09-08,0.23,2,365
4066042,Chillaxing in San Diego. ,21011607,Nathalie,,Allied Gardens,32.8147,-117.08507,Private room,115,1,0,,,1,365
4068885,Gorgeous South Park Canyon Home,3134951,Eric,,Balboa Park,32.72558,-117.13274,Entire home/apt,330,2,29,2018-12-23,0.51,4,254
4077882,"Private Rm in condo: Little Italy, SD",12166669,Miriam And Dennis,,Little Italy,32.7207,-117.16709,Private room,50,31,15,2018-04-01,0.28,1,163
4109947,North Park Beauty,1114282,Fougere,,North Hills,32.73781,-117.12297,Entire home/apt,234,3,146,2019-06-02,2.56,1,256
4111244,Cozy 2nd Floor Master Suite with Private Bath,11840946,Vicky,,Del Cerro,32.78053,-117.0791,Private room,50,3,23,2017-10-22,0.75,1,0
4112462,"Cozy Rm near Zoo, Museums & Beach!!",9058916,Tibor,,West University Heights,32.75766,-117.13906,Private room,39,1,6,2017-12-22,0.11,3,316
4119376,Private Room 4 blocks to Beach!,21370226,Tiffany,,Pacific Beach,32.79539,-117.24663,Private room,59,2,30,2016-10-16,0.61,1,0
4120551,"Amazing ocean views, huge patio",21375995,Brendan,,La Jolla,32.81679,-117.27095,Private room,107,1,6,2018-07-16,0.26,1,364
4146032,Spacious Room with Private Entry,17618378,Chingching,,Kearny Mesa,32.81855,-117.15994,Entire home/apt,70,2,126,2019-06-09,2.27,7,66
4146041,"Beach Cottage A+ Location, Construction Discounts!",18219542,Albert,,Ocean Beach,32.74513,-117.24992,Entire home/apt,149,3,208,2019-05-27,4.80,2,7
4151560,"Large Amazing House, Meals & Fun!",3324885,Bobby,,Cortez Hill,32.72218,-117.16538,Private room,635,1,1,2015-05-31,0.02,32,365
4155653,Beautiful Rancho Bernardo Retreat!,21415396,Skip,,Rancho Bernadino,33.03401,-117.08232,Private room,80,1,44,2019-04-21,0.81,1,297
4165005,Sunshine & Palm Trees! 2bd/3b Condo,10705891,"Drew, Neal, And Aimee",,Midtown,32.73768,-117.17113,Entire home/apt,109,5,89,2019-05-10,1.59,10,320
4165427,"Sea World, Downtown Pacific Beach, 3 bus lines-2",5612220,Cynthia,,Bay Park,32.80634,-117.20556,Private room,49,2,6,2016-09-04,0.15,4,310
4165572,"Pacific Beach, Sea World, Downtown,& 3 bus lines-3",5612220,Cynthia,,Bay Park,32.80509,-117.20822,Private room,55,2,5,2019-05-26,0.13,4,309
4171446,3b/3b oceanview  for upto 10 people,21645904,Piyush,,Carmel Valley,32.91165,-117.21878,Entire home/apt,450,2,1,2014-10-21,0.02,1,0
4172114,Alley Cat Flat Private Cottage,21649075,Louie,,Normal Heights,32.76072,-117.11179,Entire home/apt,70,1,421,2019-05-29,9.18,2,63
4173179,Peaceful Large Master Bedroom near downtown SD,10174905,Devra,,South Park,32.72603,-117.11945,Private room,43,1,45,2019-06-02,1.34,1,26
4174379,2 BR in the heart of North Park,21660864,Shawn,,North Hills,32.74153,-117.1228,Entire home/apt,140,4,221,2019-06-03,3.91,2,118
4181770,Contemporary pool-view 2-b&b condo near beaches,151075,Alina,,Carmel Valley,32.9457,-117.23396,Entire home/apt,129,7,1,2018-05-21,0.08,1,0
4183201,Midcentury Artist Retreat With Incredible Views,2946617,Nicola & Aleksei,,Oak Park,32.74167,-117.0768,Entire home/apt,195,2,49,2019-05-05,0.87,1,229
4190558,Ocean View B&B Point Loma San Diego,9877759,Carolyn,,Loma Portal,32.74521,-117.22397,Private room,142,2,51,2018-09-01,0.95,1,163
4190674,"PRIMO LOCATION, OUTSTANDING VIEWS",21741820,Cora,,Roseville,32.73529,-117.22858,Private room,76,2,81,2019-06-10,1.44,1,139
4191308,"MB 3BR/3BA steps to Sand: Garage, AC, Sleeps 10+",8281647,Paige & Nadim,,Mission Bay,32.78943,-117.2522,Entire home/apt,199,1,230,2019-05-13,4.01,13,331
4191887,3 bedroom on Ocean Front Walk,21748484,Al,,Mission Bay,32.76099,-117.25217,Entire home/apt,375,4,64,2019-06-03,1.20,18,230
4204480,Newly Renovated Hillcrest Craftsman,20148399,Tommy,,North Hills,32.74659,-117.14493,Entire home/apt,500,3,24,2018-07-22,0.55,2,88
4204609,Spacious 3BR Home at the Beach,8336938,Vacation Rentals By Aaron,,Mission Bay,32.7789,-117.25134,Entire home/apt,600,3,59,2019-06-09,1.04,51,38
4217465,Beautiful 3 Bed/2.5 bath w/2 car garage,4001689,John,,Grant Hill,32.7114,-117.12811,Entire home/apt,259,2,57,2019-06-11,2.75,3,66
4217527,Cottage 1-Whitewater Cliff Cottage,21888797,Michael,,Ocean Beach,32.73717,-117.25528,Entire home/apt,199,3,45,2019-05-05,0.90,5,181
4217914,Cottage 2-Romantic Mermaid,21888797,Michael,,Ocean Beach,32.73855,-117.25516,Entire home/apt,179,3,112,2019-06-01,2.03,5,254
