id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
241210,Room for rent in North Park Home near DT San Diego,1265742,Deborah,,North Hills,32.75734336799335,-117.13668675467116,Private room,60,1,58,2018-06-27,0.71,1,227
242704,"Clean, Spacious, Two Blocks from the Beach!",1274219,Nick,,Ocean Beach,32.744652735374366,-117.25078672371328,Entire home/apt,119,3,8,2018-07-08,0.10,1,293
244653,PRIVATE ROOM + BATHROOM + BREAKFAST,1152915,Leticia,,Mountain View,32.69742624139721,-117.10602223607194,Private room,69,2,25,2018-06-06,0.31,1,345
246264,Central San Diego At Your Doorstep One Bedroom,1291828,Tomio,,Linda Vista,32.79432106516098,-117.17451989831328,Entire home/apt,89,31,57,2018-06-02,0.89,7,318
252289,Private oasis w/ jacuzzi -3bedrooms,861840,Catherine,,Old Town,32.75295819473756,-117.17757807736734,Entire home/apt,135,2,193,2018-06-08,2.64,1,331
256585,San Diego Balboa Park Guest Room,1349966,Dana,,Park West,32.72783857430428,-117.16102396703144,Private room,80,2,93,2018-07-13,1.21,3,331
269843,Artist retreat Twin Corner bedroom - pool home,766039,Pamela,,Bird Land,32.78127102847729,-117.16012297167742,Private room,75,3,72,2018-06-25,0.97,8,144
272822,★70s VIBE★HUGE UNIQUE WOOD-PANELED ROOM with PATIO,1427811,Angela,,Darnall,32.750406628988394,-117.06613381678282,Private room,59,1,26,2018-07-15,0.33,2,26
273134,Artist retreat Master bedroom/bath - pool home,766039,Pamela,,Bird Land,32.78133226842395,-117.16072286368528,Private room,85,3,47,2018-07-01,0.62,8,148
274943,"Luxury, Economy, Full, Private, Upgraded!",710122,Kelly,,Grant Hill,32.709221826488566,-117.14333674174739,Entire home/apt,79,7,8,2018-06-30,0.10,12,239
275539,"Bright, One Bedroom with Balcony.  Roomy Kitchen!",710122,Kelly,,Grant Hill,32.7086218617361,-117.14266356836926,Entire home/apt,79,7,6,2018-01-02,0.08,12,257
275557,"Bright, Ground Level, Designer, Studio Suite",710122,Kelly,,Grant Hill,32.708076023249866,-117.14405390783904,Entire home/apt,59,7,7,2018-07-14,0.12,12,259
275560,Spacious and Elegant!  Separate Work Area.,710122,Kelly,,Grant Hill,32.709219713683794,-117.14228755137181,Entire home/apt,79,7,3,2017-11-08,0.04,12,283
275566,"Downtown, Great Price, Spacious, Parking!",710122,Kelly,,Grant Hill,32.70780067859775,-117.14368649255537,Entire home/apt,99,7,5,2018-06-07,0.12,12,319
275567,Luxurious and Affordable!  Economy Apartment!,710122,Kelly,,Grant Hill,32.70910218693226,-117.14231955149302,Entire home/apt,89,7,13,2017-09-22,0.17,12,282
278138,Comfy Room Close to Everything !!,1451910,Mike & Carolina,,Scripps Ranch,32.908377515052806,-117.08980824145773,Private room,65,2,71,2018-06-24,0.93,2,362
278158,Comfy & Cozy Room for Travelers,1451910,Mike & Carolina,,Scripps Ranch,32.90678431243069,-117.0873220220532,Private room,65,2,27,2018-06-24,0.37,2,360
279012,Tropical Home Near Beach w/ Hot Tub,1451027,Rebecca,,Ocean Beach,32.733776061094886,-117.24450303506356,Entire home/apt,235,5,16,2018-06-29,0.22,1,196
281817,Private & Quiet Detached Cottage. No A/C,1468925,Sam,,South Park,32.728568902729705,-117.12281885052393,Entire home/apt,95,2,169,2018-07-02,2.13,1,329
289088,Central Quiet Studio w/AC & Washer,1501859,Belinda,,Midtown,32.74244671196492,-117.17546856073609,Entire home/apt,85,2,128,2018-07-11,1.61,3,60
292285,Sleek & Modern OB Condo 2+2 BCH,466847,Heather,,Loma Portal,32.74916586576779,-117.23126508178096,Entire home/apt,85,6,34,2018-07-08,0.54,1,133
293133,San Diego Hillcrest area cozy Close to everything,797956,Michael,,North Hills,32.749762584405296,-117.13288444646616,Entire home/apt,130,7,0,,,1,361
293609,Stunning Home -Indoor/Outdoor Style,1502676,Aaron,,West University Heights,32.75984826027167,-117.14354263034525,Entire home/apt,149,2,182,2018-06-04,2.98,6,306
308508,Private Beach Cottage with Bikes!,1586671,David,,Ocean Beach,32.75368634463177,-117.25007072609495,Entire home/apt,130,3,71,2018-06-17,0.92,1,31
311052,Historic Kensington Craftsman Charm,1192708,Jennifer,,Kensington,32.76133290708773,-117.10454747364074,Private room,80,1,322,2018-07-01,4.09,1,321
323711,Cute little Granny Flat  San Diego ,1657906,Bebe,,Lake Murray,32.79523697277281,-117.00936155807067,Entire home/apt,85,1,12,2015-07-19,0.16,1,0
331892,In the heart of San Diego and UCSD Medical Center,1689428,Gene,,Old Town,32.750024414691914,-117.16627820432383,Private room,65,2,65,2018-07-11,0.85,1,342
334730,Craftsman Cottage in Mission Hillls,1288792,Celia,,Old Town,32.75124404400162,-117.18347246714791,Entire home/apt,99,2,200,2018-06-19,2.56,1,131
343495,Private & Cozy Bohemian OB Cottage,1012168,Chuck & Helen,,Ocean Beach,32.75181616916787,-117.245016211483,Entire home/apt,110,3,270,2018-07-07,4.26,1,118
346722,Balboa Park / Zoo Apartment,1757737,Frank,,Park West,32.72846999334028,-117.16107831522405,Entire home/apt,165,2,173,2018-07-12,2.24,1,42
359549,Mission Bay and Pacifc Beach,1121416,Andre,,Mission Bay,32.79081552554857,-117.23335385067237,Private room,125,2,51,2016-11-14,0.67,2,174
359838,Tropical 3 min Convention Center #2,861297,Ron,,Balboa Park,32.71708187550326,-117.13934305884314,Entire home/apt,99,2,20,2018-06-08,0.27,9,328
359971,Hillcrest - (close to Zoo & Park),1821106,Marcela,,West University Heights,32.75741842153119,-117.14788896347102,Entire home/apt,86,5,77,2017-12-09,1.00,1,233
366811,Entire Floor to yourselves + Spa!,1852011,Brian,,Clairemont Mesa,32.817576518734306,-117.16845272865173,Private room,90,3,221,2018-07-14,2.93,1,71
385343,Charming Beach Retreat,1011433,Vicky,,Ocean Beach,32.75432659966815,-117.24769564829089,Entire home/apt,139,3,19,2012-08-14,0.25,1,0
392534,San Diego Bankers Hill Guest Room,1349966,Dana,,Park West,32.72778784559536,-117.15942321024366,Private room,75,1,20,2018-02-26,0.27,3,237
393042,Upstairs Bedrm: Twin bed/Pt. Loma area,164137,Melinda,,Roseville,32.73814546196906,-117.22004506504514,Private room,90,3,45,2018-07-08,0.62,3,76
394524,Private Studio next to the beach,1972369,Edward,,Pacific Beach,32.801432196078196,-117.25724614809424,Entire home/apt,127,1,57,2018-07-13,0.77,1,347
395071,Mission Beach meets Mission Bay,1974643,Debbie,,Mission Bay,32.789366399914435,-117.25508982521791,Entire home/apt,235,1,55,2018-06-17,0.73,3,293
395858,One bedroom in quiet neighborhood ,1978403,Tuija,,Rancho Bernadino,33.02885047102954,-117.08797959495143,Private room,50,3,6,2018-06-07,0.10,2,303
396390,Independent room in the back garden,1980775,Shirley,,Midtown,32.74494019529857,-117.17412383498915,Entire home/apt,70,2,74,2018-07-09,1.01,1,346
401431,Charming Ocean Beach cottage,2003694,Edwin,,Ocean Beach,32.751271899403726,-117.24889712152348,Entire home/apt,125,3,30,2018-06-29,0.40,3,180
401581,cozy home close to wind n sea beach,2004456,Linda,,La Jolla,32.83076855394928,-117.27334781769027,Private room,59,4,6,2016-02-29,0.08,1,0
409649,Looking for Roommate to share condo,2039313,Bernice,,Clairemont Mesa,32.804075378616915,-117.16060671635573,Private room,35,1,5,2018-06-30,0.09,1,165
409683,The La Jolla Beach Cottage,1144421,Patrick,,La Jolla,32.83918522515452,-117.27776274157053,Entire home/apt,264,2,188,2018-07-01,2.50,1,314
410726,Wonderful La Jolla Beach Retreat!,2044776,Mauricio,,La Jolla,32.83449763957132,-117.2756681866076,Entire home/apt,250,3,129,2018-06-27,1.77,1,317
411946,RIGHT ON THE WATER - FABULOUS VIEWS,1978507,Alison,,Mission Bay,32.760240426307625,-117.24838506515363,Entire home/apt,400,4,0,,,1,61
413705,San Diego HOME  Beautiful --EAST -Bdrm,2058261,Chelo,,Bay Park,32.77925253214956,-117.20543116800758,Private room,47,3,79,2018-07-12,5.01,2,7
426121,Charming & Centrally Located Apt,2118023,Tricia,,Midtown,32.7425793399663,-117.1778414110065,Entire home/apt,109,1,96,2018-07-12,1.27,1,340
438786,1925 Hillcrest Craftsman with Private Sun Deck!,2165667,Camila,,North Hills,32.74946806065922,-117.14343370024122,Entire home/apt,85,1,280,2018-07-10,5.73,2,296
443994,Serene San Diego Canyon Getaway,2205580,Al,,Clairemont Mesa,32.802777417117895,-117.1896033682553,Entire home/apt,110,3,128,2018-07-15,1.74,1,57
447765,La Jolla Vacation Rental. Cr#607481,2223419,Jenny,,La Jolla,32.850420166599854,-117.25310442276081,Entire home/apt,453,3,39,2018-06-28,0.53,1,347
449781,View of entire San Diego - VIEW,2234087,Keith,,Old Town,32.74451032356022,-117.18058520507589,Entire home/apt,300,1,0,,,1,365
460007,CLOSE TO COMIC CON!  Historic Victorian Charm,2456675,Amy,,Cortez Hill,32.72029777047528,-117.1632683910626,Entire home/apt,120,2,190,2018-06-30,2.56,6,97
460016,Victorian Charmer Downtown #222 (upstairs),2456675,Amy,,Cortez Hill,32.720186075587705,-117.1630036708242,Entire home/apt,165,2,261,2018-06-25,3.50,6,71
462375,Charming Craftsman House 3br/2ba,2297747,Katalin,,Balboa Park,32.72069375633885,-117.13103877340733,Entire home/apt,210,4,9,2017-07-05,0.12,1,196
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72661610703059,-117.16599010338149,Private room,59,1,454,2018-07-01,6.10,10,64
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.72660218468516,-117.16376248848186,Private room,59,1,388,2018-06-29,5.31,10,69
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/Loft,2315442,Michael,,Park West,32.72795038710667,-117.16392405671593,Private room,59,1,379,2018-07-01,5.19,10,77
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72728434853586,-117.16441391632355,Private room,59,1,443,2018-06-29,6.00,10,59
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82862331598733,-117.28007736200458,Entire home/apt,650,3,22,2018-07-01,0.31,1,327
473679,Studio in the Heart of South Park!,2325333,Julie,,South Park,32.72005622897532,-117.12752421548896,Entire home/apt,69,2,288,2018-07-05,4.23,2,330
474236,Spacious Kid-Friendly Home w/Pool,2315693,Tina,,Lake Murray,32.79695827956222,-117.03318831309754,Entire home/apt,239,5,9,2017-12-28,0.12,1,0
479322,The Hipster,2253314,Rene,,Grant Hill,32.71009213092939,-117.144514806723,Entire home/apt,135,2,382,2018-07-09,5.16,2,127
481596,Award Winning Luxury Loft (Lav. Rm),2327534,James,,Balboa Park,32.71659282176257,-117.14511992556307,Private room,105,2,12,2018-05-27,0.16,3,242
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75697251620339,-117.12100545973938,Entire home/apt,137,3,129,2018-06-27,1.92,1,280
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.765163858605604,-117.18973043745254,Entire home/apt,126,2,127,2018-07-01,1.73,2,318
495832,Perfect Pacific Beach Bungalow!,2448935,Ganesa,,Pacific Beach,32.80426702239436,-117.24334535439887,Entire home/apt,139,2,184,2018-07-13,2.49,1,29
497584,Lavishly Restored 2 bedroom #218,2456675,Amy,,Cortez Hill,32.72011493058554,-117.16364199611178,Entire home/apt,170,2,261,2018-06-25,3.53,6,70
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.72858397573973,-117.12688576230622,Entire home/apt,199,3,32,2018-06-26,0.44,2,2
501019,Featured on the Tiny House Hunters Show!,2472050,Susanne,,Old Town,32.752941022510555,-117.18002640756282,Entire home/apt,189,3,17,2018-06-11,0.23,1,268
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,South Park,32.719939856228,-117.12865251835146,Entire home/apt,89,2,230,2018-07-12,3.11,2,143
507903,"LA JOLLA OCEAN & SUNSET VIEWS, Beach, Restaurants!",2503251,Laura And The Co-Host Team,,La Jolla,32.8175652354058,-117.26124786339801,Entire home/apt,427,1,198,2018-05-23,2.72,6,293
519849,New Eco Luxury Guest House,2558457,Kristen,,Mission Bay,32.79123476117352,-117.23557403757252,Entire home/apt,200,3,63,2018-07-07,0.96,1,338
519919,1920s bungalow 2 blocks to dog beach! Walk to all!,686496,Toni And Matt,,Ocean Beach,32.75166829998702,-117.24709421887718,Entire home/apt,179,2,176,2018-06-27,2.40,2,44
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.719046269833115,-117.12826995999824,Entire home/apt,225,2,33,2016-08-23,0.45,2,315
524112,Private Master Suite w/Attached Bath  (North Park),31656,Jared,,North Hills,32.75427098410239,-117.1396943293834,Private room,175,1,0,,,3,365
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83253453710991,-117.25909449091719,Private room,130,2,62,2018-05-28,0.85,2,259
533390,Private 1 bedroom ‘BirdsNest’ by the Park,2621222,Dennis,,North Hills,32.74151871086302,-117.1347358972371,Entire home/apt,290,3,5,2016-07-07,0.10,1,359
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.807563248591364,-117.1968215582839,Entire home/apt,199,3,89,2018-06-24,1.22,1,349
563806,803 El Carmel Place - Carmel de Abajo,2772383,San Diego,,Mission Bay,32.77887564745979,-117.25160371892015,Entire home/apt,400,3,1,2016-10-03,0.05,28,103
571552,2bd/2ba PENTHOUSE in a Cloud,2813298,David,,East Village,32.710887109171495,-117.15445627466526,Entire home/apt,295,2,22,2015-11-29,0.30,2,0
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81549337483739,-117.26377545190056,Entire home/apt,450,1,96,2018-07-07,1.55,3,285
576112,Soulful Studio 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80431898569912,-117.25331486314249,Entire home/apt,125,1,385,2018-07-06,5.30,5,61
585426,4 Br House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76516964624581,-117.12634512984754,Entire home/apt,200,2,75,2018-05-17,1.05,4,205
585469,Aunt Chris' San Diego Getaway,2886419,Christine,,South Park,32.728495999863966,-117.12425071800892,Entire home/apt,75,2,365,2018-06-24,5.06,2,210
587443,Great RV/nearMISSION BAY/ FREE WIFI,1005583,Tanja,,Moreno Mission,32.77267885183971,-117.20348391980993,Entire home/apt,48,1,436,2018-07-01,6.01,5,268
587471,"Amazing Ocean View, Rooftop spa, Close to downtown",266381,Sean,,Ocean Beach,32.735975125023444,-117.25136056246946,Entire home/apt,795,3,6,2018-02-28,0.20,1,292
587699,Downtown Loft/Condo in East Village,2899231,Theresa,,East Village,32.71161178331186,-117.15471819406534,Entire home/apt,265,26,1,2014-07-30,0.02,1,0
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.72659871975653,-117.16570611099853,Private room,89,1,488,2018-06-30,6.88,10,57
589254,SAN DIEGO Hillcrest Queen Bed Private Bathroom,1117966,John,,Midtown,32.74240104467606,-117.16346153684694,Private room,59,2,130,2018-07-13,2.69,2,224
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82935164460548,-117.27878489980893,Entire home/apt,365,3,20,2018-05-22,0.76,2,276
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82763148827824,-117.27862379064922,Entire home/apt,365,3,18,2018-06-03,0.74,2,222
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.745411277571534,-117.24939318514161,Entire home/apt,197,3,135,2018-05-21,1.91,2,299
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71833127879865,-117.22136772248813,Entire home/apt,255,2,10,2018-02-18,0.15,7,74
606508,"condos in San Diego, CA",103427,Magalie,,East Village,32.71877590727196,-117.15330739181711,Entire home/apt,225,1,1,2015-06-10,0.03,4,363
610920,La Jolla Beach Beauty by Beach,3028993,Kimber,,La Jolla,32.813949862352665,-117.26666273419497,Entire home/apt,525,3,3,2013-07-29,0.05,1,177
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72726881478629,-117.1661148792937,Private room,59,1,314,2018-06-28,4.34,10,82
614111,"Ocean View, Walk to Beach and more!",3046058,Felicia,,Del Mar Heights,32.934961742497414,-117.25553308045917,Entire home/apt,250,3,0,,,1,106
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72830790969572,-117.16563865332887,Private room,59,1,452,2018-06-29,6.25,10,55
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553286758755,-117.15310770508367,Entire home/apt,126,30,95,2018-06-29,1.33,2,133
641013,BednBike with en-suite bathroom.,3201412,David And Briana,,Balboa Park,32.716680817361315,-117.14704320922453,Private room,44,2,171,2018-07-01,2.83,2,75
642164,"Safe, Walkable, Historic Neighborhood",3209013,Morgan,,Kensington,32.76642390720377,-117.10548967507218,Entire home/apt,300,4,24,2018-07-02,0.34,1,208
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74478971757209,-117.17559185728408,Entire home/apt,175,3,118,2018-07-06,1.89,2,261
651717,Best Beach house with private pool,3275005,Mitchell,,Loma Portal,32.74621456043189,-117.24076449006985,Private room,195,2,0,,,1,0
653299,*Prime Location!!*99 WaLK Score*,3285020,Rita,,Marina,32.7095115807567,-117.1623002118199,Entire home/apt,154,30,11,2018-05-16,0.18,3,319
654249,Charming Artist's Condo in La Jolla,3290999,Mark With Penelope,,La Jolla Village,32.85968164813333,-117.23513574612912,Entire home/apt,83,30,22,2018-06-17,0.40,1,230
