id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
479322,The Hipster,2253314,Rene,,Grant Hill,32.71009,-117.14451,Entire home/apt,129,2,430,2019-04-08,5.17,2,66
482741,1 BR in Charming 2 BR Apt University Heights,1809198,Raman,,West University Heights,32.75793,-117.14805,Private room,40,90,16,2018-03-31,0.19,1,365
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75697,-117.12101,Entire home/apt,137,3,138,2018-11-26,1.81,1,229
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.76516,-117.18973,Entire home/apt,126,2,149,2019-04-10,1.81,5,288
486611,Stylish Loft located in the GasLamp,5879885,Brandon,,East Village,32.7143,-117.15885,Entire home/apt,120,30,0,,,10,365
495832,Perfect Pacific Beach Bungalow -Includes Parking!,2448935,Ganesa,,Pacific Beach,32.80427,-117.24335,Entire home/apt,139,2,196,2019-04-14,2.36,1,38
497584,Lavishly Restored 2 bedroom #218,2456675,Amy,,Cortez Hill,32.72011,-117.16364,Entire home/apt,140,2,297,2019-03-20,3.57,7,97
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.72858,-117.12689,Entire home/apt,199,3,39,2019-02-18,0.47,2,23
501019,Featured on the Tiny House Hunters Show!,2472050,Susanne,,Old Town,32.75294,-117.18003,Entire home/apt,137,3,19,2019-03-27,0.23,1,346
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,South Park,32.71994,-117.12865,Entire home/apt,89,2,272,2019-04-06,3.27,2,332
519849,New Eco Luxury Guest House,2558457,Kristen,,Mission Bay,32.79123,-117.23557,Entire home/apt,200,3,75,2019-03-17,1.01,1,346
519919,"Cute 1920s home-walk to beach, food, and shops!",686496,Toni,,Ocean Beach,32.75167,-117.24709,Entire home/apt,179,2,206,2019-03-29,2.50,2,35
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.71905,-117.12827,Entire home/apt,225,2,33,2016-08-23,0.40,2,268
524112,Large Master Bedroom Suite w/Bathroom (North Park),31656,Jared,,North Hills,32.75427,-117.13969,Private room,300,1,0,,,3,365
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73629,-117.16152,Entire home/apt,83,30,25,2019-02-27,0.31,1,204
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83253,-117.25909,Private room,130,2,70,2018-09-22,0.85,2,226
533390,Private 1 bedroom ‘BirdsNest’ by the Park,2621222,Dennis,,North Hills,32.74152,-117.13474,Entire home/apt,290,3,6,2018-11-27,0.11,1,362
560227,Mission Bay - Views to Ocean & Bay,57109,William,,Mission Bay,32.78604,-117.25334,Entire home/apt,200,30,2,2012-11-24,0.02,2,32
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.80756,-117.19682,Entire home/apt,199,3,97,2019-04-14,1.18,1,334
563806,803 El Carmel Place - Carmel de Abajo,2772383,San Diego,,Mission Bay,32.77888,-117.2516,Entire home/apt,400,3,1,2016-10-03,0.03,34,319
571552,2bd/2ba PENTHOUSE in a Cloud,2813298,David,,East Village,32.71089,-117.15446,Entire home/apt,295,2,22,2015-11-29,0.27,2,0
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81549,-117.26378,Entire home/apt,450,1,128,2019-03-31,1.80,3,253
576112,Soulful Studio 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80432,-117.25331,Entire home/apt,125,1,446,2019-04-06,5.46,6,67
579543,Tropical Oasis in Ocean Beach SD,2850478,Veronica,,Loma Portal,32.7477,-117.24382,Entire home/apt,190,1,8,2016-12-31,0.11,2,365
585426,4 Br House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76517,-117.12635,Entire home/apt,200,4,83,2019-03-26,1.03,4,191
585457,1926 Craftsman in fun North Park,707941,Ted,,North Hills,32.75464,-117.12711,Entire home/apt,2000,1,1,2013-02-26,0.01,3,89
585469,Aunt Chris' San Diego Getaway,2886419,Christine,,South Park,32.7285,-117.12425,Entire home/apt,74,1,419,2019-03-29,5.16,2,254
587443,Great RV/nearMISSION BAY/ FREE WIFI,1005583,Tanja,,Moreno Mission,32.77268,-117.20348,Entire home/apt,48,1,512,2019-03-01,6.27,5,84
587471,"Amazing ocean view, Rooftop spa, Close to downtown",266381,Sean,,Ocean Beach,32.73598,-117.25136,Entire home/apt,795,3,13,2019-03-03,0.33,1,188
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.7266,-117.16571,Private room,59,1,579,2019-03-31,7.23,10,52
589254,SAN DIEGO Hillcrest Queen Bed Private Bathroom,1117966,John,,Midtown,32.7424,-117.16346,Private room,49,2,165,2019-03-10,2.87,2,176
589500,MONTHLY RENTAL - Hillcrest-San Diego-Pool/Spa/Gym,2908109,Lisen & Cortney,,Midtown,32.74865,-117.15224,Entire home/apt,120,30,11,2018-08-01,0.13,1,363
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82935,-117.27878,Entire home/apt,365,3,35,2018-12-31,0.99,2,260
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82763,-117.27862,Entire home/apt,365,3,27,2019-04-11,0.81,2,302
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.74541,-117.24939,Entire home/apt,197,3,158,2019-04-10,1.98,2,214
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71833,-117.22137,Entire home/apt,245,2,15,2018-10-01,0.20,8,87
606508,"condos in San Diego, CA",103427,Magalie,,East Village,32.71878,-117.15331,Entire home/apt,250,1,1,2015-06-10,0.02,4,363
610920,La Jolla Beach Beauty ~ 3bd/2ba walk to beach/surf,3028993,Kimber,,La Jolla,32.81395,-117.26666,Entire home/apt,525,3,4,2018-11-25,0.06,1,171
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72727,-117.16611,Private room,39,1,375,2019-03-25,4.60,10,96
614111,"Ocean View, Walk to Beach and more!",3046058,Felicia,,Del Mar Heights,32.93496,-117.25553,Entire home/apt,250,3,0,,,1,349
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72831,-117.16564,Private room,49,1,512,2019-03-30,6.29,10,78
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553,-117.15311,Entire home/apt,126,30,96,2018-09-01,1.20,2,58
637308,La Jolla Castle in the Sky,3178591,David,,La Jolla,32.84117,-117.26714,Entire home/apt,895,4,1,2012-10-05,0.01,1,250
641013,BednBike with en-suite bathroom.,3201412,David And Briana,,Balboa Park,32.71668,-117.14704,Private room,29,2,213,2019-04-12,3.06,3,34
642164,"Safe, Walkable, Historic Neighborhood",3209013,Morgan,,Kensington,32.76642,-117.10549,Entire home/apt,300,4,27,2018-08-20,0.34,1,104
643253,Private Bungalow in an Urban Oasis,1156979,Rachael,,City Heights East,32.75018,-117.09889,Private room,36,1,38,2019-03-31,0.47,2,48
648299,1 Bdr Penthouse with Amazing Views,3252663,Craig,,Mission Bay,32.79487,-117.22993,Entire home/apt,94,40,5,2014-07-27,0.06,1,0
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74479,-117.17559,Entire home/apt,175,2,137,2019-02-12,1.91,2,250
651717,Best Beach house with private pool,3275005,Mitchell,,Loma Portal,32.74621,-117.24076,Private room,195,2,0,,,1,0
653299,*Prime Location!!*99 WaLK Score*,3285020,Rita,,Marina,32.70951,-117.1623,Entire home/apt,152,30,12,2018-12-15,0.17,2,293
655822,Andrade  Spa In Sunny San Diego CA,2356843,Penelope,,Rancho Penasquitos,32.95191,-117.11131,Entire home/apt,200,5,7,2019-01-02,0.24,1,292
657051,Jacuzzi-modern Studio-free EZ Parking- blocks 2Zoo,3310631,Rosemary,,South Park,32.72287,-117.12472,Entire home/apt,125,1,122,2019-04-06,1.54,2,224
657126,"Steps to la jolla cove, walk to all",3292394,Katie,,La Jolla,32.84588,-117.27058,Private room,155,2,50,2019-03-23,0.62,4,352
659076,Private Room + Bonus Space in Hostel. Sleeps 7!,3324885,Bobby,,Cortez Hill,32.72174,-117.16424,Private room,34,1,126,2018-07-28,1.58,37,210
